 Satellite:           Jason-1
 Date of filtering:   15-May-2015, 16:03:47
 Original file:       Jason-1\Jason-1_ASCII\110\110_001tu_jason1.00_ASCII.txt 
 Allowed ins. flags:  00000000 
 Allowed orb. flags:  00000110 
 St. dev. max limit:  0.2 [m] 
   SWH. threshold:    7 [m] 
 abs(SSH - mssh) threshold:    2 [m] 

             jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	    SumOfCorr-s	            SSH	     SSH - mssh	     SSH - geoh
      1825.53216	     -35.126547	      84.864912	    1346560.686	    1346567.142	     0.061	     2.200	     0.107	    -0.094	    -0.086	    -0.088	    -2.322	    -0.036	    -4.050	    -4.698	         0	         0	     0.004	    -0.108	         -2.730	         -3.726	          0.324	          0.972
      1825.53217	     -35.079210	      84.893530	    1346545.178	    1346551.741	     0.049	     2.100	     0.107	    -0.094	    -0.086	    -0.087	    -2.322	    -0.038	    -4.199	    -4.850	         0	         0	     0.004	    -0.102	         -2.725	         -3.838	          0.361	          1.012
      1825.53218	     -35.031864	      84.922110	    1346529.676	    1346536.436	     0.082	     2.230	     0.107	    -0.094	    -0.086	    -0.088	    -2.322	    -0.021	    -4.345	    -4.993	         0	         0	     0.004	    -0.107	         -2.714	         -4.046	          0.299	          0.947
      1825.53219	     -34.984509	      84.950652	    1346514.178	    1346521.041	     0.082	     2.310	     0.107	    -0.094	    -0.086	    -0.088	    -2.322	    -0.026	    -4.479	    -5.126	         0	         0	     0.004	    -0.110	         -2.722	         -4.141	          0.338	          0.985
      1825.53221	     -34.937144	      84.979156	    1346498.686	    1346505.665	     0.092	     2.150	     0.107	    -0.094	    -0.086	    -0.091	    -2.322	    -0.030	    -4.613	    -5.258	         0	         0	     0.004	    -0.105	         -2.724	         -4.255	          0.358	          1.003
      1825.53222	     -34.889770	      85.007623	    1346483.199	    1346490.321	     0.085	     2.190	     0.107	    -0.094	    -0.085	    -0.092	    -2.322	    -0.034	    -4.744	    -5.391	         0	         0	     0.004	    -0.109	         -2.732	         -4.390	          0.354	          1.001
      1825.53223	     -34.842387	      85.036053	    1346467.718	    1346474.993	     0.066	     2.300	     0.107	    -0.094	    -0.085	    -0.096	    -2.322	    -0.027	    -4.877	    -5.517	         0	         0	     0.004	    -0.112	         -2.732	         -4.543	          0.334	          0.974
      1825.53224	     -34.794994	      85.064445	    1346452.242	    1346459.657	     0.090	     2.480	     0.108	    -0.094	    -0.085	    -0.097	    -2.322	    -0.029	    -5.011	    -5.642	         0	         0	     0.004	    -0.116	         -2.739	         -4.676	          0.335	          0.966
      1825.53225	     -34.747593	      85.092800	    1346436.772	    1346444.294	     0.058	     2.080	     0.108	    -0.094	    -0.085	    -0.100	    -2.322	    -0.043	    -5.138	    -5.777	         0	         0	     0.004	    -0.099	         -2.739	         -4.783	          0.355	          0.994
      1825.53226	     -34.700182	      85.121118	    1346421.306	    1346429.008	     0.061	     2.090	     0.108	    -0.094	    -0.085	    -0.104	    -2.322	    -0.039	    -5.269	    -5.911	         0	         0	     0.004	    -0.101	         -2.741	         -4.961	          0.308	          0.950
      1825.53228	     -34.652763	      85.149398	    1346405.847	    1346413.668	     0.052	     2.500	     0.108	    -0.094	    -0.085	    -0.105	    -2.322	    -0.044	    -5.397	    -6.031	         0	         0	     0.004	    -0.114	         -2.760	         -5.061	          0.336	          0.970
      1825.53229	     -34.605334	      85.177642	    1346390.393	    1346398.305	     0.064	     2.050	     0.109	    -0.095	    -0.085	    -0.110	    -2.322	    -0.042	    -5.507	    -6.138	         0	         0	     0.004	    -0.101	         -2.751	         -5.161	          0.346	          0.977
      1825.53230	     -34.557896	      85.205849	    1346374.945	    1346383.006	     0.050	     2.390	     0.109	    -0.095	    -0.085	    -0.111	    -2.322	    -0.032	    -5.605	    -6.241	         0	         0	     0.004	    -0.111	         -2.752	         -5.309	          0.296	          0.932
      1825.53231	     -34.510449	      85.234019	    1346359.503	    1346367.669	     0.094	     2.400	     0.110	    -0.095	    -0.085	    -0.115	    -2.322	    -0.031	    -5.716	    -6.354	         0	         0	     0.004	    -0.112	         -2.756	         -5.410	          0.306	          0.944
      1825.53232	     -34.462993	      85.262153	    1346344.066	    1346352.367	     0.072	     2.330	     0.110	    -0.095	    -0.085	    -0.116	    -2.322	    -0.018	    -5.846	    -6.481	         0	         0	     0.004	    -0.108	         -2.740	         -5.561	          0.285	          0.920
      1825.53234	     -34.415528	      85.290250	    1346328.635	    1346337.085	     0.083	     2.550	     0.110	    -0.095	    -0.085	    -0.118	    -2.322	    -0.026	    -5.978	    -6.619	         0	         0	     0.004	    -0.114	         -2.756	         -5.694	          0.284	          0.925
      1825.53235	     -34.368054	      85.318310	    1346313.210	    1346321.791	     0.085	     2.390	     0.111	    -0.095	    -0.085	    -0.120	    -2.322	    -0.034	    -6.117	    -6.759	         0	         0	     0.004	    -0.104	         -2.756	         -5.825	          0.292	          0.934
      1825.53236	     -34.320571	      85.346334	    1346297.791	    1346306.462	     0.065	     2.200	     0.111	    -0.095	    -0.085	    -0.121	    -2.322	    -0.025	    -6.262	    -6.902	         0	         0	     0.004	    -0.100	         -2.744	         -5.927	          0.335	          0.975
      1825.53237	     -34.273080	      85.374322	    1346282.379	    1346291.178	     0.112	     2.230	     0.112	    -0.095	    -0.085	    -0.123	    -2.322	    -0.035	    -6.407	    -7.047	         0	         0	     0.004	    -0.099	         -2.755	         -6.044	          0.363	          1.003
      1825.53238	     -34.225579	      85.402274	    1346266.972	    1346275.968	     0.050	     2.420	     0.112	    -0.095	    -0.086	    -0.123	    -2.322	    -0.028	    -6.554	    -7.191	         0	         0	     0.004	    -0.106	         -2.756	         -6.240	          0.314	          0.951
      1825.53239	     -34.178070	      85.430190	    1346251.571	    1346260.730	     0.090	     2.410	     0.112	    -0.095	    -0.086	    -0.126	    -2.322	    -0.029	    -6.695	    -7.338	         0	         0	     0.004	    -0.105	         -2.759	         -6.400	          0.295	          0.938
      1825.53241	     -34.130552	      85.458070	    1346236.176	    1346245.416	     0.073	     2.530	     0.113	    -0.095	    -0.086	    -0.127	    -2.322	    -0.034	    -6.836	    -7.483	         0	         0	     0.004	    -0.110	         -2.770	         -6.470	          0.366	          1.013
      1825.53242	     -34.083024	      85.485914	    1346220.788	    1346230.200	     0.086	     2.470	     0.113	    -0.095	    -0.086	    -0.128	    -2.322	    -0.004	    -6.960	    -7.606	         0	         0	     0.004	    -0.104	         -2.735	         -6.677	          0.283	          0.929
      1825.53243	     -34.035489	      85.513722	    1346205.406	    1346214.843	     0.085	     2.110	     0.114	    -0.096	    -0.086	    -0.131	    -2.323	    -0.036	    -7.057	    -7.705	         0	         0	     0.004	    -0.100	         -2.768	         -6.669	          0.388	          1.036
      1825.53244	     -33.987944	      85.541495	    1346190.030	    1346199.535	     0.091	     2.220	     0.114	    -0.096	    -0.087	    -0.132	    -2.323	    -0.041	    -7.142	    -7.799	         0	         0	     0.004	    -0.100	         -2.775	         -6.730	          0.412	          1.069
      1825.53245	     -33.940391	      85.569232	    1346174.660	    1346184.312	     0.068	     2.330	     0.114	    -0.096	    -0.087	    -0.135	    -2.323	    -0.029	    -7.253	    -7.903	         0	         0	     0.004	    -0.101	         -2.767	         -6.885	          0.368	          1.018
      1825.53247	     -33.892829	      85.596933	    1346159.297	    1346169.038	     0.086	     2.130	     0.115	    -0.096	    -0.087	    -0.135	    -2.323	    -0.052	    -7.382	    -8.026	         0	         0	     0.004	    -0.095	         -2.784	         -6.957	          0.425	          1.069
      1825.53248	     -33.845258	      85.624599	    1346143.941	    1346153.898	     0.080	     2.490	     0.115	    -0.096	    -0.087	    -0.136	    -2.323	    -0.024	    -7.519	    -8.168	         0	         0	     0.004	    -0.110	         -2.772	         -7.185	          0.334	          0.983
      1825.53249	     -33.797678	      85.652230	    1346128.591	    1346138.648	     0.050	     2.190	     0.116	    -0.096	    -0.088	    -0.136	    -2.323	    -0.031	    -7.667	    -8.319	         0	         0	     0.004	    -0.096	         -2.766	         -7.291	          0.376	          1.028
      1825.53250	     -33.750090	      85.679826	    1346113.247	    1346123.471	     0.095	     2.300	     0.116	    -0.096	    -0.088	    -0.135	    -2.323	    -0.025	    -7.811	    -8.465	         0	         0	     0.004	    -0.098	         -2.761	         -7.463	          0.348	          1.002
      1825.53251	     -33.702494	      85.707386	    1346097.910	    1346108.227	     0.092	     1.900	     0.117	    -0.096	    -0.088	    -0.134	    -2.323	    -0.030	    -7.943	    -8.593	         0	         0	     0.004	    -0.085	         -2.752	         -7.565	          0.378	          1.028
      1825.53252	     -33.654888	      85.734912	    1346082.580	    1346093.037	     0.068	     2.140	     0.117	    -0.096	    -0.089	    -0.132	    -2.323	    -0.031	    -8.072	    -8.716	         0	         0	     0.004	    -0.093	         -2.760	         -7.697	          0.375	          1.019
      1825.53254	     -33.607275	      85.762403	    1346067.257	    1346077.811	     0.066	     2.140	     0.117	    -0.096	    -0.089	    -0.131	    -2.323	    -0.024	    -8.197	    -8.848	         0	         0	     0.004	    -0.092	         -2.751	         -7.803	          0.394	          1.045
      1825.53255	     -33.559652	      85.789859	    1346051.940	    1346062.578	     0.064	     1.840	     0.118	    -0.096	    -0.089	    -0.129	    -2.323	    -0.051	    -8.321	    -8.988	         0	         0	     0.004	    -0.083	         -2.767	         -7.871	          0.450	          1.117
      1825.53256	     -33.512021	      85.817280	    1346036.631	    1346047.484	     0.073	     2.190	     0.118	    -0.096	    -0.089	    -0.128	    -2.323	    -0.034	    -8.457	    -9.129	         0	         0	     0.004	    -0.097	         -2.763	         -8.090	          0.367	          1.039
      1825.53257	     -33.464382	      85.844667	    1346021.328	    1346032.330	     0.073	     1.840	     0.119	    -0.096	    -0.090	    -0.127	    -2.323	    -0.033	    -8.609	    -9.273	         0	         0	     0.004	    -0.084	         -2.749	         -8.253	          0.356	          1.020
      1825.53258	     -33.416734	      85.872019	    1346006.032	    1346017.148	     0.069	     1.690	     0.120	    -0.097	    -0.090	    -0.126	    -2.323	    -0.041	    -8.768	    -9.423	         0	         0	     0.004	    -0.076	         -2.749	         -8.367	          0.401	          1.056
      1825.53260	     -33.369078	      85.899336	    1345990.743	    1346002.059	     0.075	     1.890	     0.120	    -0.097	    -0.090	    -0.126	    -2.324	    -0.028	    -8.911	    -9.566	         0	         0	     0.004	    -0.084	         -2.745	         -8.571	          0.340	          0.995
      1825.53261	     -33.321413	      85.926620	    1345975.461	    1345986.883	     0.056	     1.780	     0.121	    -0.097	    -0.090	    -0.126	    -2.324	    -0.059	    -9.026	    -9.685	         0	         0	     0.004	    -0.082	         -2.774	         -8.648	          0.378	          1.037
      1825.53262	     -33.273740	      85.953869	    1345960.186	    1345971.681	     0.052	     1.680	     0.121	    -0.097	    -0.090	    -0.126	    -2.324	    -0.033	    -9.137	    -9.794	         0	         0	     0.004	    -0.077	         -2.743	         -8.752	          0.385	          1.042
      1825.53263	     -33.226058	      85.981084	    1345944.918	    1345956.595	     0.088	     1.550	     0.122	    -0.097	    -0.091	    -0.125	    -2.324	    -0.030	    -9.272	    -9.921	         0	         0	     0.004	    -0.071	         -2.734	         -8.943	          0.329	          0.978
      1825.53264	     -33.178368	      86.008265	    1345929.658	    1345941.474	     0.056	     1.690	     0.122	    -0.097	    -0.091	    -0.125	    -2.324	    -0.041	    -9.406	   -10.061	         0	         0	     0.004	    -0.076	         -2.750	         -9.066	          0.340	          0.995
      1825.53265	     -33.130670	      86.035412	    1345914.405	    1345926.356	     0.038	     1.440	     0.123	    -0.097	    -0.091	    -0.125	    -2.324	    -0.019	    -9.548	   -10.199	         0	         0	     0.004	    -0.065	         -2.717	         -9.234	          0.314	          0.965
      1825.53267	     -33.082963	      86.062525	    1345899.159	    1345911.302	     0.084	     1.660	     0.123	    -0.097	    -0.091	    -0.124	    -2.324	    -0.027	    -9.698	   -10.343	         0	         0	     0.004	    -0.071	         -2.730	         -9.413	          0.285	          0.930
