 Satellite:           Jason-1
 Date of filtering:   15-May-2015, 16:03:54
 Original file:       Jason-1\Jason-1_ASCII\110\110_003tu_jason1.00_ASCII.txt 
 Allowed ins. flags:  00000000 
 Allowed orb. flags:  00000110 
 St. dev. max limit:  0.2 [m] 
   SWH. threshold:    7 [m] 
 abs(SSH - mssh) threshold:    2 [m] 

             jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	    SumOfCorr-s	            SSH	     SSH - mssh	     SSH - geoh
               d	            deg	            deg	              m	              m	         m	         m	         m	         m	         m	         m	         m	         m	         m	         m	         -	         -	         m	         m	              m	              m	              m	              m
===========================================================================================================================================================================================================================================================================================================================
      1825.61790	      -3.219881	      70.432716	    1339647.568	    1339733.396	     0.067	     1.490	    -0.010	    -0.128	    -0.009	    -0.318	    -2.310	    -0.027	   -83.006	   -83.768	         0	         0	     0.001	    -0.067	         -2.858	        -82.970	          0.036	          0.798
      1825.61791	      -3.169895	      70.450611	    1339644.419	    1339730.407	     0.055	     1.190	    -0.010	    -0.128	    -0.009	    -0.320	    -2.310	    -0.028	   -83.138	   -83.919	         0	         0	     0.001	    -0.054	         -2.848	        -83.140	         -0.002	          0.779
      1825.61792	      -3.119909	      70.468504	    1339641.299	    1339727.439	     0.054	     1.220	    -0.010	    -0.128	    -0.009	    -0.319	    -2.310	    -0.035	   -83.305	   -84.087	         0	         0	     0.001	    -0.056	         -2.856	        -83.284	          0.021	          0.803
      1825.61794	      -3.069922	      70.486395	    1339638.206	    1339724.512	     0.055	     1.220	    -0.011	    -0.128	    -0.009	    -0.321	    -2.310	    -0.039	   -83.474	   -84.258	         0	         0	     0.001	    -0.058	         -2.864	        -83.442	          0.032	          0.816
      1825.61795	      -3.019935	      70.504284	    1339635.142	    1339721.636	     0.069	     1.370	    -0.011	    -0.128	    -0.009	    -0.321	    -2.310	    -0.026	   -83.650	   -84.432	         0	         0	     0.001	    -0.064	         -2.857	        -83.637	          0.013	          0.795
      1825.61796	      -2.969948	      70.522171	    1339632.105	    1339718.814	     0.052	     1.290	    -0.012	    -0.128	    -0.009	    -0.323	    -2.310	    -0.038	   -83.852	   -84.631	         0	         0	     0.001	    -0.061	         -2.868	        -83.841	          0.011	          0.790
      1825.61797	      -2.919959	      70.540056	    1339629.097	    1339716.041	     0.078	     1.320	    -0.012	    -0.128	    -0.009	    -0.323	    -2.310	    -0.035	   -84.071	   -84.853	         0	         0	     0.001	    -0.061	         -2.865	        -84.079	         -0.008	          0.774
      1825.61798	      -2.869970	      70.557939	    1339626.116	    1339713.255	     0.060	     1.200	    -0.013	    -0.128	    -0.009	    -0.325	    -2.310	    -0.035	   -84.283	   -85.061	         0	         0	     0.001	    -0.058	         -2.864	        -84.275	          0.008	          0.786
      1825.61800	      -2.819981	      70.575821	    1339623.164	    1339710.512	     0.062	     1.130	    -0.013	    -0.128	    -0.009	    -0.325	    -2.310	    -0.035	   -84.484	   -85.253	         0	         0	     0.001	    -0.057	         -2.863	        -84.485	         -0.001	          0.768
      1825.61801	      -2.769992	      70.593700	    1339620.240	    1339707.769	     0.055	     1.070	    -0.014	    -0.128	    -0.009	    -0.327	    -2.310	    -0.018	   -84.673	   -85.443	         0	         0	     0.001	    -0.055	         -2.846	        -84.683	         -0.010	          0.760
      1825.61802	      -2.720001	      70.611577	    1339617.343	    1339705.055	     0.062	     1.220	    -0.014	    -0.128	    -0.009	    -0.327	    -2.310	    -0.037	   -84.863	   -85.626	         0	         0	     0.001	    -0.060	         -2.870	        -84.842	          0.021	          0.784
      1825.61803	      -2.670011	      70.629453	    1339614.475	    1339702.406	     0.054	     1.370	    -0.015	    -0.128	    -0.009	    -0.328	    -2.310	    -0.042	   -85.044	   -85.807	         0	         0	     0.001	    -0.064	         -2.880	        -85.051	         -0.007	          0.756
      1825.61804	      -2.620020	      70.647327	    1339611.635	    1339699.726	     0.073	     1.200	    -0.016	    -0.128	    -0.009	    -0.329	    -2.310	    -0.034	   -85.232	   -85.988	         0	         0	     0.001	    -0.059	         -2.868	        -85.223	          0.009	          0.765
      1825.61805	      -2.570028	      70.665199	    1339608.823	    1339697.133	     0.068	     1.420	    -0.016	    -0.128	    -0.009	    -0.329	    -2.310	    -0.044	   -85.417	   -86.173	         0	         0	     0.001	    -0.064	         -2.883	        -85.427	         -0.010	          0.746
      1825.61807	      -2.520036	      70.683069	    1339606.039	    1339694.492	     0.058	     1.240	    -0.017	    -0.128	    -0.009	    -0.329	    -2.310	    -0.037	   -85.590	   -86.341	         0	         0	     0.001	    -0.059	         -2.871	        -85.582	          0.008	          0.759
      1825.61808	      -2.470043	      70.700938	    1339603.283	    1339691.881	     0.036	     1.430	    -0.017	    -0.128	    -0.009	    -0.328	    -2.310	    -0.034	   -85.755	   -86.516	         0	         0	     0.001	    -0.068	         -2.876	        -85.722	          0.033	          0.794
      1825.61809	      -2.420051	      70.718805	    1339600.555	    1339689.335	     0.068	     1.290	    -0.018	    -0.128	    -0.009	    -0.329	    -2.310	    -0.038	   -85.927	   -86.686	         0	         0	     0.001	    -0.064	         -2.877	        -85.903	          0.024	          0.783
      1825.61810	      -2.370057	      70.736671	    1339597.855	    1339686.761	     0.035	     1.340	    -0.019	    -0.128	    -0.009	    -0.328	    -2.310	    -0.030	   -86.078	   -86.835	         0	         0	     0.001	    -0.064	         -2.868	        -86.038	          0.040	          0.797
      1825.61811	      -2.320064	      70.754535	    1339595.184	    1339684.236	     0.064	     1.370	    -0.019	    -0.128	    -0.009	    -0.328	    -2.310	    -0.040	   -86.208	   -86.962	         0	         0	     0.001	    -0.063	         -2.877	        -86.175	          0.033	          0.787
      1825.61813	      -2.270069	      70.772397	    1339592.540	    1339681.684	     0.064	     1.310	    -0.020	    -0.128	    -0.009	    -0.327	    -2.310	    -0.039	   -86.333	   -87.099	         0	         0	     0.001	    -0.062	         -2.874	        -86.270	          0.063	          0.829
      1825.61814	      -2.220075	      70.790258	    1339589.925	    1339679.218	     0.055	     1.410	    -0.020	    -0.128	    -0.009	    -0.327	    -2.310	    -0.032	   -86.471	   -87.256	         0	         0	     0.001	    -0.065	         -2.870	        -86.423	          0.048	          0.833
      1825.61815	      -2.170080	      70.808117	    1339587.338	    1339676.773	     0.063	     1.280	    -0.021	    -0.128	    -0.009	    -0.328	    -2.310	    -0.033	   -86.627	   -87.412	         0	         0	     0.001	    -0.061	         -2.868	        -86.567	          0.060	          0.845
      1825.61816	      -2.120085	      70.825975	    1339584.779	    1339674.396	     0.052	     1.290	    -0.021	    -0.128	    -0.009	    -0.328	    -2.310	    -0.023	   -86.799	   -87.575	         0	         0	     0.000	    -0.058	         -2.856	        -86.761	          0.038	          0.814
      1825.61817	      -2.070089	      70.843832	    1339582.248	    1339672.004	     0.077	     1.190	    -0.021	    -0.128	    -0.009	    -0.329	    -2.310	    -0.040	   -86.960	   -87.750	         0	         0	     0.000	    -0.055	         -2.871	        -86.885	          0.075	          0.865
      1825.61818	      -2.020093	      70.861687	    1339579.745	    1339669.699	     0.042	     1.170	    -0.021	    -0.128	    -0.008	    -0.328	    -2.310	    -0.026	   -87.142	   -87.929	         0	         0	     0.000	    -0.056	         -2.856	        -87.098	          0.044	          0.831
      1825.61820	      -1.970097	      70.879541	    1339577.270	    1339667.426	     0.060	     1.350	    -0.022	    -0.128	    -0.008	    -0.327	    -2.310	    -0.046	   -87.336	   -88.110	         0	         0	     0.000	    -0.065	         -2.884	        -87.272	          0.064	          0.838
      1825.61821	      -1.920100	      70.897393	    1339574.824	    1339665.150	     0.076	     1.230	    -0.022	    -0.128	    -0.008	    -0.327	    -2.310	    -0.035	   -87.518	   -88.297	         0	         0	     0.000	    -0.056	         -2.864	        -87.462	          0.056	          0.835
      1825.61822	      -1.870103	      70.915245	    1339572.405	    1339662.918	     0.061	     1.390	    -0.022	    -0.128	    -0.008	    -0.327	    -2.310	    -0.044	   -87.709	   -88.497	         0	         0	     0.000	    -0.061	         -2.878	        -87.635	          0.074	          0.862
      1825.61823	      -1.820105	      70.933095	    1339570.015	    1339660.717	     0.080	     1.110	    -0.023	    -0.128	    -0.008	    -0.326	    -2.310	    -0.032	   -87.908	   -88.690	         0	         0	     0.000	    -0.052	         -2.856	        -87.846	          0.062	          0.844
      1825.61824	      -1.770108	      70.950944	    1339567.653	    1339658.573	     0.041	     1.380	    -0.023	    -0.128	    -0.008	    -0.326	    -2.310	    -0.048	   -88.094	   -88.876	         0	         0	     0.000	    -0.060	         -2.880	        -88.040	          0.054	          0.836
      1825.61826	      -1.720110	      70.968791	    1339565.319	    1339656.410	     0.087	     1.240	    -0.023	    -0.128	    -0.008	    -0.325	    -2.310	    -0.027	   -88.259	   -89.036	         0	         0	     0.000	    -0.057	         -2.855	        -88.236	          0.023	          0.800
      1825.61827	      -1.670111	      70.986638	    1339563.013	    1339654.253	     0.070	     1.260	    -0.024	    -0.128	    -0.008	    -0.325	    -2.310	    -0.025	   -88.411	   -89.183	         0	         0	     0.000	    -0.056	         -2.852	        -88.388	          0.023	          0.795
      1825.61828	      -1.620113	      71.004483	    1339560.736	    1339652.164	     0.055	     1.230	    -0.024	    -0.128	    -0.008	    -0.324	    -2.310	    -0.028	   -88.560	   -89.332	         0	         0	     0.000	    -0.054	         -2.852	        -88.576	         -0.016	          0.756
      1825.61829	      -1.570114	      71.022327	    1339558.486	    1339649.980	     0.047	     1.030	    -0.024	    -0.128	    -0.008	    -0.325	    -2.310	    -0.059	   -88.709	   -89.485	         0	         0	     0.000	    -0.047	         -2.877	        -88.617	          0.092	          0.868
      1825.61830	      -1.520114	      71.040171	    1339556.265	    1339647.910	     0.079	     1.000	    -0.025	    -0.128	    -0.008	    -0.325	    -2.310	    -0.047	   -88.833	   -89.621	         0	         0	     0.000	    -0.047	         -2.865	        -88.780	          0.053	          0.841
      1825.61831	      -1.470115	      71.058013	    1339554.072	    1339645.855	     0.052	     1.110	    -0.025	    -0.128	    -0.008	    -0.325	    -2.310	    -0.032	   -88.948	   -89.737	         0	         0	     0.000	    -0.053	         -2.856	        -88.927	          0.021	          0.810
      1825.61833	      -1.420115	      71.075854	    1339551.908	    1339643.785	     0.046	     1.100	    -0.025	    -0.128	    -0.008	    -0.326	    -2.310	    -0.034	   -89.060	   -89.849	         0	         0	     0.000	    -0.052	         -2.858	        -89.019	          0.041	          0.830
      1825.61834	      -1.370115	      71.093695	    1339549.771	    1339641.800	     0.056	     1.020	    -0.026	    -0.128	    -0.008	    -0.326	    -2.310	    -0.035	   -89.185	   -89.977	         0	         0	     0.000	    -0.048	         -2.855	        -89.174	          0.011	          0.803
      1825.61835	      -1.320115	      71.111534	    1339547.663	    1339639.827	     0.054	     1.050	    -0.026	    -0.128	    -0.008	    -0.326	    -2.310	    -0.048	   -89.316	   -90.112	         0	         0	     0.000	    -0.050	         -2.870	        -89.294	          0.022	          0.818
      1825.61836	      -1.270115	      71.129373	    1339545.583	    1339637.879	     0.056	     1.060	    -0.026	    -0.128	    -0.008	    -0.327	    -2.310	    -0.039	   -89.451	   -90.246	         0	         0	     0.000	    -0.048	         -2.860	        -89.436	          0.015	          0.810
      1825.61837	      -1.220114	      71.147210	    1339543.531	    1339635.919	     0.041	     1.070	    -0.026	    -0.128	    -0.008	    -0.326	    -2.310	    -0.025	   -89.553	   -90.354	         0	         0	     0.000	    -0.047	         -2.844	        -89.544	          0.009	          0.810
      1825.61839	      -1.170113	      71.165047	    1339541.507	    1339633.964	     0.051	     1.020	    -0.027	    -0.128	    -0.007	    -0.328	    -2.310	    -0.036	   -89.628	   -90.436	         0	         0	     0.000	    -0.047	         -2.856	        -89.601	          0.027	          0.835
      1825.61840	      -1.120112	      71.182884	    1339539.512	    1339632.081	     0.076	     1.400	    -0.027	    -0.128	    -0.007	    -0.328	    -2.310	    -0.033	   -89.663	   -90.480	         0	         0	     0.000	    -0.061	         -2.867	        -89.702	         -0.039	          0.778
      1825.61841	      -1.070111	      71.200719	    1339537.544	    1339630.092	     0.060	     1.180	    -0.027	    -0.129	    -0.007	    -0.330	    -2.310	    -0.041	   -89.692	   -90.513	         0	         0	     0.000	    -0.056	         -2.873	        -89.675	          0.017	          0.838
      1825.61842	      -1.020109	      71.218554	    1339535.605	    1339628.217	     0.088	     1.240	    -0.028	    -0.129	    -0.007	    -0.333	    -2.310	    -0.042	   -89.743	   -90.584	         0	         0	     0.000	    -0.056	         -2.877	        -89.735	          0.008	          0.849
      1825.61843	      -0.970107	      71.236388	    1339533.695	    1339626.442	     0.076	     1.320	    -0.028	    -0.129	    -0.007	    -0.334	    -2.310	    -0.038	   -89.856	   -90.699	         0	         0	     0.000	    -0.063	         -2.881	        -89.866	         -0.010	          0.833
      1825.61844	      -0.920105	      71.254221	    1339531.812	    1339624.693	     0.048	     1.060	    -0.028	    -0.129	    -0.007	    -0.335	    -2.310	    -0.045	   -89.999	   -90.826	         0	         0	     0.000	    -0.048	         -2.874	        -90.007	         -0.008	          0.819
      1825.61846	      -0.870103	      71.272054	    1339529.958	    1339622.939	     0.083	     1.020	    -0.028	    -0.129	    -0.007	    -0.337	    -2.310	    -0.024	   -90.093	   -90.919	         0	         0	     0.000	    -0.049	         -2.856	        -90.125	         -0.032	          0.794
      1825.61847	      -0.820101	      71.289886	    1339528.132	    1339621.214	     0.074	     1.200	    -0.029	    -0.129	    -0.007	    -0.336	    -2.310	    -0.029	   -90.182	   -91.016	         0	         0	     0.000	    -0.052	         -2.863	        -90.219	         -0.037	          0.797
      1825.61848	      -0.770099	      71.307718	    1339526.334	    1339619.556	     0.076	     1.190	    -0.029	    -0.129	    -0.006	    -0.338	    -2.310	    -0.068	   -90.325	   -91.156	         0	         0	     0.000	    -0.048	         -2.899	        -90.323	          0.002	          0.833
      1825.61849	      -0.720096	      71.325549	    1339524.565	    1339618.132	     0.095	     1.910	    -0.029	    -0.129	    -0.006	    -0.336	    -2.310	    -0.089	   -90.527	   -91.357	         0	         0	     0.000	    -0.072	         -2.942	        -90.625	         -0.098	          0.732
      1825.61850	      -0.670094	      71.343380	    1339522.824	    1339616.541	     0.080	     1.530	    -0.030	    -0.129	    -0.007	    -0.339	    -2.310	    -0.041	   -90.741	   -91.576	         0	         0	     0.000	    -0.060	         -2.886	        -90.831	         -0.090	          0.745
      1825.61851	      -0.620091	      71.361210	    1339521.111	    1339614.985	     0.067	     1.300	    -0.030	    -0.129	    -0.007	    -0.337	    -2.310	    -0.059	   -90.936	   -91.771	         0	         0	     0.000	    -0.051	         -2.893	        -90.981	         -0.045	          0.790
      1825.61853	      -0.570088	      71.379040	    1339519.426	    1339613.493	     0.086	     1.620	    -0.030	    -0.129	    -0.007	    -0.340	    -2.310	    -0.028	   -91.090	   -91.928	         0	         0	     0.000	    -0.064	         -2.878	        -91.189	         -0.099	          0.739
      1825.61854	      -0.520085	      71.396870	    1339517.770	    1339611.839	     0.061	     1.080	    -0.030	    -0.129	    -0.007	    -0.340	    -2.310	    -0.044	   -91.202	   -92.033	         0	         0	     0.000	    -0.045	         -2.875	        -91.194	          0.008	          0.839
      1825.61855	      -0.470082	      71.414699	    1339516.141	    1339610.236	     0.039	     0.890	    -0.030	    -0.129	    -0.007	    -0.341	    -2.310	    -0.061	   -91.274	   -92.099	         0	         0	     0.000	    -0.037	         -2.885	        -91.210	          0.064	          0.889
      1825.61856	      -0.420079	      71.432528	    1339514.541	    1339608.719	     0.048	     1.030	    -0.030	    -0.129	    -0.007	    -0.339	    -2.310	    -0.064	   -91.328	   -92.154	         0	         0	     0.000	    -0.042	         -2.891	        -91.287	          0.041	          0.867
      1825.61857	      -0.370075	      71.450356	    1339512.970	    1339607.230	     0.055	     1.180	    -0.030	    -0.129	    -0.007	    -0.340	    -2.310	    -0.032	   -91.417	   -92.256	         0	         0	     0.000	    -0.048	         -2.866	        -91.394	          0.023	          0.862
      1825.61859	      -0.320072	      71.468185	    1339511.426	    1339605.870	     0.060	     1.200	    -0.030	    -0.129	    -0.007	    -0.337	    -2.310	    -0.041	   -91.593	   -92.437	         0	         0	     0.000	    -0.047	         -2.871	        -91.573	          0.020	          0.864
      1825.61860	      -0.270068	      71.486013	    1339509.911	    1339604.539	     0.064	     0.990	    -0.031	    -0.129	    -0.007	    -0.336	    -2.310	    -0.051	   -91.794	   -92.644	         0	         0	     0.000	    -0.038	         -2.871	        -91.757	          0.037	          0.887
      1825.61861	      -0.220065	      71.503841	    1339508.425	    1339603.232	     0.090	     1.020	    -0.031	    -0.129	    -0.007	    -0.334	    -2.310	    -0.038	   -91.961	   -92.810	         0	         0	     0.000	    -0.040	         -2.858	        -91.949	          0.012	          0.861
      1825.61862	      -0.170061	      71.521669	    1339506.966	    1339601.887	     0.070	     1.050	    -0.031	    -0.129	    -0.007	    -0.333	    -2.310	    -0.036	   -92.084	   -92.923	         0	         0	     0.000	    -0.042	         -2.857	        -92.064	          0.020	          0.859
      1825.61867	       0.029953	      71.592979	    1339501.415	    1339596.532	     0.064	     0.920	    -0.032	    -0.129	    -0.007	    -0.328	    -2.310	    -0.040	   -92.336	   -93.179	         0	         0	     0.000	    -0.035	         -2.849	        -92.268	          0.068	          0.911
      1825.61868	       0.079957	      71.610807	    1339500.098	    1339595.423	     0.082	     1.390	    -0.033	    -0.129	    -0.007	    -0.327	    -2.310	    -0.036	   -92.411	   -93.264	         0	         0	     0.000	    -0.053	         -2.862	        -92.463	         -0.052	          0.801
      1825.61869	       0.129961	      71.628635	    1339498.809	    1339594.185	     0.100	     1.070	    -0.033	    -0.129	    -0.007	    -0.325	    -2.310	    -0.030	   -92.532	   -93.387	         0	         0	     0.000	    -0.041	         -2.842	        -92.534	         -0.002	          0.853
      1825.61873	       0.279972	      71.682118	    1339495.112	    1339590.953	     0.057	     0.740	    -0.035	    -0.129	    -0.007	    -0.321	    -2.310	    -0.059	   -93.055	   -93.896	         0	         0	     0.000	    -0.028	         -2.854	        -92.987	          0.068	          0.909
      1825.61894	       1.180025	      72.003089	    1339478.281	    1339575.655	     0.092	     1.240	    -0.041	    -0.129	    -0.009	    -0.308	    -2.310	    -0.030	   -94.510	   -95.341	         0	         0	     0.000	    -0.047	         -2.833	        -94.541	         -0.031	          0.800
      1825.61895	       1.230027	      72.020927	    1339477.615	    1339574.953	     0.056	     0.910	    -0.041	    -0.129	    -0.009	    -0.306	    -2.311	    -0.036	   -94.549	   -95.383	         0	         0	     0.000	    -0.034	         -2.825	        -94.513	          0.036	          0.870
      1825.61898	       1.330030	      72.056604	    1339476.367	    1339573.793	     0.058	     0.870	    -0.041	    -0.129	    -0.009	    -0.303	    -2.311	    -0.057	   -94.642	   -95.492	         0	         0	     0.000	    -0.033	         -2.842	        -94.584	          0.058	          0.908
      1825.61899	       1.380031	      72.074444	    1339475.786	    1339573.292	     0.062	     0.870	    -0.041	    -0.129	    -0.009	    -0.300	    -2.311	    -0.049	   -94.705	   -95.548	         0	         0	     0.000	    -0.033	         -2.831	        -94.675	          0.030	          0.873
      1825.61901	       1.480032	      72.110127	    1339474.708	    1339572.322	     0.035	     0.980	    -0.041	    -0.129	    -0.010	    -0.300	    -2.311	    -0.034	   -94.828	   -95.677	         0	         0	     0.000	    -0.037	         -2.821	        -94.793	          0.035	          0.884
      1825.61903	       1.580033	      72.145814	    1339473.743	    1339571.508	     0.045	     1.030	    -0.041	    -0.129	    -0.010	    -0.300	    -2.311	    -0.031	   -94.945	   -95.794	         0	         0	     0.000	    -0.039	         -2.820	        -94.945	          0.000	          0.849
      1825.61905	       1.630033	      72.163659	    1339473.303	    1339571.131	     0.044	     1.100	    -0.042	    -0.129	    -0.010	    -0.301	    -2.311	    -0.052	   -95.001	   -95.848	         0	         0	     0.000	    -0.042	         -2.845	        -94.983	          0.018	          0.865
      1825.61906	       1.680033	      72.181505	    1339472.891	    1339570.789	     0.076	     1.040	    -0.042	    -0.129	    -0.010	    -0.301	    -2.311	    -0.035	   -95.059	   -95.907	         0	         0	     0.000	    -0.039	         -2.825	        -95.073	         -0.014	          0.834
      1825.61907	       1.730032	      72.199352	    1339472.508	    1339570.477	     0.055	     0.940	    -0.042	    -0.129	    -0.010	    -0.298	    -2.311	    -0.053	   -95.123	   -95.978	         0	         0	     0.000	    -0.035	         -2.836	        -95.133	         -0.010	          0.845
      1825.61908	       1.780031	      72.217201	    1339472.153	    1339570.290	     0.180	     1.870	    -0.042	    -0.129	    -0.010	    -0.302	    -2.311	    -0.021	   -95.210	   -96.073	         0	         0	     0.000	    -0.071	         -2.844	        -95.293	         -0.083	          0.780
      1825.61909	       1.830030	      72.235050	    1339471.826	    1339570.074	     0.165	     2.900	    -0.042	    -0.129	    -0.011	    -0.298	    -2.311	    -0.099	   -95.315	   -96.175	         0	         0	     0.000	    -0.108	         -2.956	        -95.292	          0.023	          0.883
      1825.61919	       2.230010	      72.377894	    1339470.228	    1339569.080	     0.044	     0.670	    -0.042	    -0.129	    -0.011	    -0.310	    -2.311	    -0.052	   -96.055	   -96.898	         0	         0	    -0.001	    -0.029	         -2.843	        -96.009	          0.046	          0.889
      1825.61920	       2.280006	      72.395756	    1339470.156	    1339569.093	     0.067	     0.780	    -0.042	    -0.129	    -0.011	    -0.314	    -2.311	    -0.069	   -96.115	   -96.954	         0	         0	    -0.001	    -0.032	         -2.867	        -96.070	          0.045	          0.884
      1825.61921	       2.330002	      72.413619	    1339470.112	    1339569.067	     0.068	     0.640	    -0.042	    -0.129	    -0.011	    -0.314	    -2.311	    -0.067	   -96.171	   -96.995	         0	         0	    -0.001	    -0.027	         -2.860	        -96.095	          0.076	          0.900
      1825.61922	       2.379997	      72.431484	    1339470.096	    1339569.175	     0.069	     1.060	    -0.042	    -0.129	    -0.011	    -0.319	    -2.311	    -0.069	   -96.209	   -97.034	         0	         0	    -0.001	    -0.041	         -2.881	        -96.198	          0.011	          0.836
      1825.61938	       3.029898	      72.663886	    1339472.455	    1339571.260	     0.054	     0.000	    -0.045	    -0.129	    -0.012	    -0.337	    -2.311	    -0.049	   -95.984	   -96.728	         0	         0	    -0.001	    -0.005	         -2.844	        -95.961	          0.023	          0.767
      1825.61939	       3.079888	      72.681776	    1339472.834	    1339571.582	     0.067	     0.670	    -0.045	    -0.129	    -0.012	    -0.340	    -2.311	    -0.056	   -95.885	   -96.616	         0	         0	    -0.001	    -0.028	         -2.877	        -95.871	          0.014	          0.745
      1825.61941	       3.179864	      72.717563	    1339473.677	    1339572.107	     0.052	     0.000	    -0.045	    -0.129	    -0.013	    -0.345	    -2.312	    -0.064	   -95.609	   -96.338	         0	         0	    -0.001	    -0.004	         -2.868	        -95.562	          0.047	          0.776
      1825.61942	       3.229852	      72.735460	    1339474.140	    1339572.426	     0.050	     0.650	    -0.045	    -0.129	    -0.013	    -0.346	    -2.312	    -0.066	   -95.433	   -96.155	         0	         2	    -0.001	    -0.027	         -2.894	        -95.392	          0.041	          0.763
      1825.61944	       3.279839	      72.753358	    1339474.632	    1339572.654	     0.054	     0.680	    -0.045	    -0.129	    -0.013	    -0.347	    -2.312	    -0.057	   -95.203	   -95.934	         0	         2	    -0.001	    -0.029	         -2.888	        -95.134	          0.069	          0.800
      1825.61945	       3.329826	      72.771260	    1339475.151	    1339572.937	     0.067	     0.740	    -0.047	    -0.129	    -0.013	    -0.348	    -2.312	    -0.036	   -94.960	   -95.715	         0	         2	    -0.001	    -0.033	         -2.872	        -94.914	          0.046	          0.801
      1825.61946	       3.379812	      72.789163	    1339475.699	    1339573.344	     0.070	     0.480	    -0.049	    -0.129	    -0.013	    -0.348	    -2.312	    -0.048	   -94.763	   -95.518	         0	         2	    -0.001	    -0.023	         -2.874	        -94.771	         -0.008	          0.747
      1825.61947	       3.429798	      72.807068	    1339476.275	    1339573.688	     0.049	     0.250	    -0.051	    -0.129	    -0.013	    -0.347	    -2.312	    -0.055	   -94.569	   -95.326	         0	         2	    -0.001	    -0.014	         -2.871	        -94.542	          0.027	          0.784
      1825.61967	       4.279460	      73.111841	    1339490.369	    1339587.941	     0.065	     0.310	    -0.079	    -0.129	    -0.013	    -0.360	    -2.312	    -0.048	   -94.717	   -95.424	         0	         2	    -0.001	    -0.025	         -2.888	        -94.684	          0.033	          0.740
      1825.61968	       4.329434	      73.129793	    1339491.451	    1339589.064	     0.084	     0.480	    -0.079	    -0.129	    -0.014	    -0.356	    -2.312	    -0.035	   -94.742	   -95.453	         0	         2	    -0.001	    -0.031	         -2.878	        -94.735	          0.007	          0.718
      1825.61970	       4.379408	      73.147748	    1339492.560	    1339590.267	     0.067	     0.860	    -0.080	    -0.129	    -0.014	    -0.358	    -2.312	    -0.037	   -94.786	   -95.506	         0	         2	    -0.001	    -0.041	         -2.892	        -94.815	         -0.029	          0.691
      1825.61971	       4.429381	      73.165706	    1339493.698	    1339591.422	     0.036	     0.700	    -0.081	    -0.129	    -0.014	    -0.352	    -2.312	    -0.045	   -94.842	   -95.565	         0	         2	    -0.001	    -0.036	         -2.889	        -94.835	          0.007	          0.730
      1825.61972	       4.479353	      73.183667	    1339494.864	    1339592.643	     0.061	     0.950	    -0.082	    -0.129	    -0.014	    -0.352	    -2.312	    -0.048	   -94.895	   -95.611	         0	         2	    -0.001	    -0.045	         -2.901	        -94.878	          0.017	          0.733
      1825.61973	       4.529324	      73.201631	    1339496.057	    1339593.840	     0.092	     0.900	    -0.084	    -0.129	    -0.014	    -0.348	    -2.312	    -0.042	   -94.939	   -95.656	         0	         2	    -0.001	    -0.044	         -2.890	        -94.893	          0.046	          0.763
      1825.61974	       4.579295	      73.219598	    1339497.279	    1339595.137	     0.060	     1.190	    -0.086	    -0.129	    -0.014	    -0.349	    -2.312	    -0.039	   -94.977	   -95.710	         0	         2	    -0.001	    -0.051	         -2.895	        -94.963	          0.014	          0.747
      1825.61975	       4.629265	      73.237568	    1339498.529	    1339596.408	     0.063	     1.050	    -0.088	    -0.129	    -0.014	    -0.346	    -2.312	    -0.049	   -95.025	   -95.779	         0	         2	    -0.001	    -0.047	         -2.898	        -94.981	          0.044	          0.798
      1825.61977	       4.679234	      73.255542	    1339499.806	    1339597.792	     0.045	     1.180	    -0.090	    -0.129	    -0.014	    -0.344	    -2.312	    -0.042	   -95.094	   -95.855	         0	         2	    -0.001	    -0.053	         -2.895	        -95.091	          0.003	          0.764
      1825.61978	       4.729202	      73.273518	    1339501.112	    1339599.219	     0.092	     1.310	    -0.092	    -0.129	    -0.014	    -0.342	    -2.312	    -0.053	   -95.180	   -95.936	         0	         2	    -0.001	    -0.055	         -2.906	        -95.201	         -0.021	          0.735
      1825.61979	       4.779170	      73.291497	    1339502.445	    1339600.625	     0.065	     1.300	    -0.094	    -0.129	    -0.014	    -0.339	    -2.312	    -0.042	   -95.276	   -96.032	         0	         2	    -0.001	    -0.054	         -2.891	        -95.289	         -0.013	          0.743
      1825.61980	       4.829137	      73.309480	    1339503.807	    1339602.032	     0.065	     1.050	    -0.096	    -0.129	    -0.014	    -0.339	    -2.312	    -0.044	   -95.376	   -96.146	         0	         2	    -0.001	    -0.048	         -2.887	        -95.338	          0.038	          0.808
      1825.61981	       4.879103	      73.327466	    1339505.196	    1339603.509	     0.074	     0.890	    -0.097	    -0.129	    -0.014	    -0.337	    -2.312	    -0.048	   -95.490	   -96.257	         0	         2	    -0.001	    -0.045	         -2.886	        -95.427	          0.063	          0.830
      1825.61982	       4.929068	      73.345455	    1339506.614	    1339604.988	     0.041	     0.520	    -0.098	    -0.129	    -0.014	    -0.335	    -2.312	    -0.042	   -95.584	   -96.356	         0	         2	    -0.001	    -0.031	         -2.864	        -95.510	          0.074	          0.846
